company,ats,slug,title,location,bucket,age_days,date_field,url
Datadog,greenhouse,datadog,Senior AI Engineer – Notebooks,"Portugal, Remote",remote,4,updated_at,https://careers.datadoghq.com/detail/8188027/?gh_jid=8188027
Datadog,greenhouse,datadog,Senior Applied Scientist,"New York, New York, USA",other,4,updated_at,https://careers.datadoghq.com/detail/8164181/?gh_jid=8164181
Datadog,greenhouse,datadog,Senior Applied Scientist,"Paris, France",target_geo,4,updated_at,https://careers.datadoghq.com/detail/6781197/?gh_jid=6781197
Datadog,greenhouse,datadog,Senior Applied Scientist - AI Platform,"Paris, France",target_geo,4,updated_at,https://careers.datadoghq.com/detail/8172855/?gh_jid=8172855
Datadog,greenhouse,datadog,Senior Applied Scientist - Behavior AI,"Paris, France",target_geo,4,updated_at,https://careers.datadoghq.com/detail/8045964/?gh_jid=8045964
Datadog,greenhouse,datadog,"Senior Corporate Development Lead, AI","San Francisco, California, USA",other,4,updated_at,https://careers.datadoghq.com/detail/7555575/?gh_jid=7555575
Datadog,greenhouse,datadog,Senior Platform Product Manager - AI SDLC Trusted Throughput,"New York, New York, USA",other,4,updated_at,https://careers.datadoghq.com/detail/7947683/?gh_jid=7947683
Datadog,greenhouse,datadog,Senior Product Manager - Bits Agent Builder,"New York, New York, USA",other,4,updated_at,https://careers.datadoghq.com/detail/8092004/?gh_jid=8092004
Datadog,greenhouse,datadog,Senior Product Manager - Data Agent,"New York, New York, USA",other,4,updated_at,https://careers.datadoghq.com/detail/7785350/?gh_jid=7785350
Datadog,greenhouse,datadog,Senior Product Solutions Architect - AI Agent,"Boston, Massachusetts, USA; Denver, Colorado, USA; New York, New York, USA; San Francisco, California, USA",other,4,updated_at,https://careers.datadoghq.com/detail/7627531/?gh_jid=7627531
Datadog,greenhouse,datadog,Senior Staff GenAI Engineer - Application Performance Monitoring (APM),"New York, New York, USA",other,4,updated_at,https://careers.datadoghq.com/detail/6960503/?gh_jid=6960503
Datadog,greenhouse,datadog,Staff Applied Scientist - Agentic Interfaces,"New York, New York, USA",other,4,updated_at,https://careers.datadoghq.com/detail/7964141/?gh_jid=7964141
Datadog,greenhouse,datadog,Staff Applied Scientist - Dashboards,"New York, New York, USA",other,4,updated_at,https://careers.datadoghq.com/detail/7984962/?gh_jid=7984962
Datadog,greenhouse,datadog,Staff GenAI Engineer - Application Performance Monitoring (APM),"New York, New York, USA",other,4,updated_at,https://careers.datadoghq.com/detail/7974511/?gh_jid=7974511
Datadog,greenhouse,datadog,Staff Software Engineer - ML Observability,"Boston, Massachusetts, USA; New York, New York, USA",other,4,updated_at,https://careers.datadoghq.com/detail/7107437/?gh_jid=7107437
Datadog,greenhouse,datadog,Staff Software Engineer - Security Agent,"Paris, France",target_geo,4,updated_at,https://careers.datadoghq.com/detail/8007589/?gh_jid=8007589
Datadog,greenhouse,datadog,Staff Software Engineer - Security Agent,"Portugal, Remote",remote,4,updated_at,https://careers.datadoghq.com/detail/8007606/?gh_jid=8007606
Datadog,greenhouse,datadog,Staff Software Engineer - Security Agent,"France, Remote; Germany, Remote; Ireland, Remote; Italy, Remote; Spain, Remote",remote,4,updated_at,https://careers.datadoghq.com/detail/8007598/?gh_jid=8007598
GitLab,greenhouse,gitlab,AI Engineer,"Remote, Bangalore",india,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8556658002
GitLab,greenhouse,gitlab,"AI Transformation Owner, CRO","Remote, United States",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8638232002
GitLab,greenhouse,gitlab,"AI Transformation Owner, Product & Design","Remote, Canada; Remote, United Kingdom; Remote, United States",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8716179002
GitLab,greenhouse,gitlab,"Backend Engineer, AI Engineering: Duo Chat","Remote, Canada; Remote, United States",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8698314002
GitLab,greenhouse,gitlab,"Backend Engineer (Ruby), AI Engineering: Agent Observability","Remote, Canada",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8620720002
GitLab,greenhouse,gitlab,"Director of Product Management, Agentic Software Delivery","Remote, United States",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8806017002
GitLab,greenhouse,gitlab,"Distinguished Engineer, Agentic SDLC & Non‑Linear Productivity","Remote, Canada; Remote, Poland; Remote, United Kingdom; Remote, United States",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8786095002
GitLab,greenhouse,gitlab,"Engineering Manager, Agent Foundations: Agent Execution ","Remote, United States",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8759592002
GitLab,greenhouse,gitlab,"Engineering Manager, Trusted Agentic Development","Remote, Poland",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8782040002
GitLab,greenhouse,gitlab,"Forward Deployed Engineer, AI and Agentic SDLC","Remote, United States",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8517171002
GitLab,greenhouse,gitlab,"Fullstack Engineer (TypeScript), AI Engineering: Duo Client SDK","Remote, Canada; Remote, United States",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8698330002
GitLab,greenhouse,gitlab,"Principal Product Manager, AI Custom Models","Remote, Canada; Remote, US",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8564957002
GitLab,greenhouse,gitlab,"Principal Product Manager, AI Software Factory","Remote, Canada; Remote, United States",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8658878002
GitLab,greenhouse,gitlab,Senior AI Engineer,"Remote, US",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8565469002
GitLab,greenhouse,gitlab,"Senior Backend Engineer, AI Engineering: Chat   ","Remote, Canada; Remote, United Kingdom",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8621733002
GitLab,greenhouse,gitlab,"Senior Backend Engineer (Python), Agent Developer: Flow Components","Remote, Canada",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8704363002
GitLab,greenhouse,gitlab,"Senior Backend Engineer (Ruby), AI Catalog: External Agents","Remote, United Kingdom",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8759577002
GitLab,greenhouse,gitlab,"Senior Backend Engineer (Ruby), AI Engineering: AI Coding","Remote, United Kingdom",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8621620002
GitLab,greenhouse,gitlab,"Senior Backend Engineer (Ruby), AI Engineering: DAP Repository Flows","Remote, United Kingdom",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8646595002
GitLab,greenhouse,gitlab,"Senior Backend Engineer, Trusted Agentic Development","Remote, Poland",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8760233002
GitLab,greenhouse,gitlab,"Senior Program Manager, Enterprise Technology and AI","Remote, Poland",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8687246002
GitLab,greenhouse,gitlab,"Senior Software Engineer, NLP","Bangalore, India",india,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8785285002
GitLab,greenhouse,gitlab,"Senior Software Engineer (Typescript), AI Clients: Duo CLI","Remote, Poland",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8749952002
GitLab,greenhouse,gitlab,"Senior Software Engineer (Typescript), AI Clients: Duo CLI","Remote, United Kingdom",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8693103002
GitLab,greenhouse,gitlab,Senior Solutions Architect - AI & Platforms SME,"Remote, Australia; Remote, Singapore",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8476375002
GitLab,greenhouse,gitlab,"Staff Backend Engineer (Ruby), AI Engineering: DAP Repository Flows","Remote, Canada; Remote, United States",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8646573002
GitLab,greenhouse,gitlab,"Strategic Account Executive, AI - San Francisco ","Remote, US",remote,0,updated_at,https://job-boards.greenhouse.io/gitlab/jobs/8604630002
Twilio,greenhouse,twilio,Machine Learning Engineer,Remote - US,remote,3,updated_at,https://job-boards.greenhouse.io/twilio/jobs/7702644
Twilio,greenhouse,twilio,Machine Learning Engineer,Remote - Ireland,remote,0,updated_at,https://job-boards.greenhouse.io/twilio/jobs/7996774
Twilio,greenhouse,twilio,Machine Learning Engineer,Remote - Spain,remote,0,updated_at,https://job-boards.greenhouse.io/twilio/jobs/8007455
Twilio,greenhouse,twilio,Senior Data and AI Specialist,Remote - US,remote,6,updated_at,https://job-boards.greenhouse.io/twilio/jobs/8141644
Twilio,greenhouse,twilio,Senior Data and AI Specialist,Remote - Canada,remote,6,updated_at,https://job-boards.greenhouse.io/twilio/jobs/8143120
Twilio,greenhouse,twilio,Senior Engineering Manager Twilio’s Conversational Agents,Remote - US,remote,6,updated_at,https://job-boards.greenhouse.io/twilio/jobs/7926887
Twilio,greenhouse,twilio,"Senior Manager, Machine Learning",Remote - India,india,6,updated_at,https://job-boards.greenhouse.io/twilio/jobs/7919148
Twilio,greenhouse,twilio,Sr AI Architect - Conversational AI,Remote - US,remote,0,updated_at,https://job-boards.greenhouse.io/twilio/jobs/7926891
Twilio,greenhouse,twilio,"Staff Enterprise Security Engineer, AI Security",Remote - US,remote,6,updated_at,https://job-boards.greenhouse.io/twilio/jobs/8160279
Twilio,greenhouse,twilio,Staff Product Manager - Enterprise AI,Remote - US,remote,6,updated_at,https://job-boards.greenhouse.io/twilio/jobs/7918885
Stripe,greenhouse,stripe,"Account Executive, AI Sales","San Francisco, CA",other,4,updated_at,https://stripe.com/jobs/search?gh_jid=7532733
Stripe,greenhouse,stripe,"Account Executive, AI Startups (Hunter)",San Francisco,other,4,updated_at,https://stripe.com/jobs/search?gh_jid=8130725
Stripe,greenhouse,stripe,"Account Executive, Product Sales (AI)",LOCATION,other,3,updated_at,https://stripe.com/jobs/search?gh_jid=8194397
Stripe,greenhouse,stripe,Accounting AI Solutions Lead,"Seattle, San Francisco, New York",other,4,updated_at,https://stripe.com/jobs/search?gh_jid=8103750
Stripe,greenhouse,stripe,AI Engineer,Chicago,other,0,updated_at,https://stripe.com/jobs/search?gh_jid=8044460
Stripe,greenhouse,stripe,"Data Science Manager, Finance and Strategy","Seattle, WA OR New York, NY OR Remote North America",remote,4,updated_at,https://stripe.com/jobs/search?gh_jid=7440963
Stripe,greenhouse,stripe,"Data Science Manager, Risk",Bengaluru,india,4,updated_at,https://stripe.com/jobs/search?gh_jid=7923653
Stripe,greenhouse,stripe,"Data Scientist, Core Infrastructure",Seattle,other,4,updated_at,https://stripe.com/jobs/search?gh_jid=8080614
Stripe,greenhouse,stripe,"Data Scientist, Fraud",Toronto,target_geo,4,updated_at,https://stripe.com/jobs/search?gh_jid=8113100
Stripe,greenhouse,stripe,"Data Scientist, Global Growth",Singapore,other,4,updated_at,https://stripe.com/jobs/search?gh_jid=8043052
Stripe,greenhouse,stripe,"Data Scientist, Payments",Dublin,target_geo,4,updated_at,https://stripe.com/jobs/search?gh_jid=8018297
Stripe,greenhouse,stripe,"Engineering Manager, AI Conversation Platform","Toronto, Canada",target_geo,4,updated_at,https://stripe.com/jobs/search?gh_jid=7943804
Stripe,greenhouse,stripe,"Engineering Manager, Machine Learning - Fraud Detection",N/A,other,4,updated_at,https://stripe.com/jobs/search?gh_jid=8069506
Stripe,greenhouse,stripe,"Forward Deployed AI Accelerator, Marketing","Remote in the US, Remote in Canada",remote,4,updated_at,https://stripe.com/jobs/search?gh_jid=8055930
Stripe,greenhouse,stripe,"Forward Deployed AI Accelerator, Marketing","Seattle, San Francisco",other,4,updated_at,https://stripe.com/jobs/search?gh_jid=7747640
Stripe,greenhouse,stripe,"Internal Product Engineer, Developer Productivity AI ","Toronto, Canada ",target_geo,4,updated_at,https://stripe.com/jobs/search?gh_jid=7896151
Stripe,greenhouse,stripe,Machine Learning Engineer,"South San Francisco, CA",other,4,updated_at,https://stripe.com/jobs/search?gh_jid=8137997
Stripe,greenhouse,stripe,Machine Learning Engineer,Toronto,target_geo,4,updated_at,https://stripe.com/jobs/search?gh_jid=8014859
Stripe,greenhouse,stripe,"ML Engineer Manager, AI Conversation Platform","Toronto, Canada",target_geo,4,updated_at,https://stripe.com/jobs/search?gh_jid=8022713
Stripe,greenhouse,stripe,"Partner Solutions Architect, AI Partnerships",N/A,other,4,updated_at,https://stripe.com/jobs/search?gh_jid=8024033
Stripe,greenhouse,stripe,"Sales Manager, AI",New York; San Francisco,other,4,updated_at,https://stripe.com/jobs/search?gh_jid=8163534
Stripe,greenhouse,stripe,"Sales Manager, AI",New York or San Francisco,other,0,updated_at,https://stripe.com/jobs/search?gh_jid=8201700
Stripe,greenhouse,stripe,"Senior Staff Product Designer, Data & AI",US / Canada,target_geo,4,updated_at,https://stripe.com/jobs/search?gh_jid=8128499
Stripe,greenhouse,stripe,"Solutions Architect, Metronome (AI Native)",London,target_geo,4,updated_at,https://stripe.com/jobs/search?gh_jid=8168813
Stripe,greenhouse,stripe,"Staff Data Scientist, Security",n/a,other,4,updated_at,https://stripe.com/jobs/search?gh_jid=8044839
Stripe,greenhouse,stripe,"Staff Machine Learning Engineer, Financial Connections",New York,other,4,updated_at,https://stripe.com/jobs/search?gh_jid=8148653
Stripe,greenhouse,stripe,"Staff Product Manager, AI","San Francisco, Seattle, New York, Chicago",other,4,updated_at,https://stripe.com/jobs/search?gh_jid=7655023
Stripe,greenhouse,stripe,"Staff Product Manager, ML Foundations and GenAI","Seattle, San Francisco, New York, US - Remote",remote,4,updated_at,https://stripe.com/jobs/search?gh_jid=7517535
Stripe,greenhouse,stripe,"Staff Software Engineer, Machine Learning Platform","San Francisco, Seattle",other,4,updated_at,https://stripe.com/jobs/search?gh_jid=7939868
Stripe,greenhouse,stripe,"Staff Software Engineer, Machine Learning Platform",Toronto,target_geo,4,updated_at,https://stripe.com/jobs/search?gh_jid=7712852
Stripe,greenhouse,stripe,"Technical Account Manager, AI User Segment","San Francisco, CA",other,4,updated_at,https://stripe.com/jobs/search?gh_jid=7918088
Stripe,greenhouse,stripe,"Treasury Finance AI and Quantitative Analytics, Americas",NYC,other,4,updated_at,https://stripe.com/jobs/search?gh_jid=8079132
Rubrik,greenhouse,rubrik,AI Product Sales Manager,"Southeast, U.S.",other,0,updated_at,https://www.rubrik.com/company/careers/departments/job.8122039?gh_jid=8122039
Rubrik,greenhouse,rubrik,"Architect, AI Data Platform & Engineering","Bengaluru, India",india,5,updated_at,https://www.rubrik.com/company/careers/departments/job.7510636?gh_jid=7510636
Rubrik,greenhouse,rubrik,Senior Machine Learning Engineer,"Palo Alto, CA",other,11,updated_at,https://www.rubrik.com/company/careers/departments/job.7942501?gh_jid=7942501
Rubrik,greenhouse,rubrik,Senior Software Engineer - Enterprise AI,Bangalore,india,11,updated_at,https://www.rubrik.com/company/careers/departments/job.7849713?gh_jid=7849713
Rubrik,greenhouse,rubrik,Sr. AI Counsel,United States,other,11,updated_at,https://www.rubrik.com/company/careers/departments/job.8042062?gh_jid=8042062
Rubrik,greenhouse,rubrik,Sr. Sales Engineer - Rubrik Agent Cloud,New England,other,3,updated_at,https://www.rubrik.com/company/careers/departments/job.8094702?gh_jid=8094702
Rubrik,greenhouse,rubrik,Sr. Sales Engineer - Rubrik Agent Cloud,"Colorado, Illinois ",other,11,updated_at,https://www.rubrik.com/company/careers/departments/job.7472096?gh_jid=7472096
Glean,greenhouse,gleanwork,AI Data Analyst,"Bangalore, India",india,21,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4724189005
Glean,greenhouse,gleanwork,"AI Success Manager, Central",Remote - US,remote,119,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4661884005
Glean,greenhouse,gleanwork,"AI Success Manager, Central","Nashville, TN",other,119,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4661886005
Glean,greenhouse,gleanwork,"AI Success Manager, East ","New York, NY",other,84,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4661879005
Glean,greenhouse,gleanwork,"AI Success Manager, East ",Remote - US,remote,119,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4661878005
Glean,greenhouse,gleanwork,AI Success Manager (US East Customer Hours),"Bangalore, India",india,91,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4705011005
Glean,greenhouse,gleanwork,AI Success Manager (US West Customer Hours),"Bangalore, India",india,91,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4705017005
Glean,greenhouse,gleanwork,"AI Success Manager, West",Remote - US,remote,119,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4694339005
Glean,greenhouse,gleanwork,"AI Success Manager, West","Mountain View, CA",other,119,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4695059005
Glean,greenhouse,gleanwork,"AI Success Manager, West","San Francisco, CA",other,119,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4694340005
Glean,greenhouse,gleanwork,"Machine Learning Engineer, Assistant Quality","San Francisco, CA",other,41,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4711484005
Glean,greenhouse,gleanwork,"Machine Learning Engineer, Search Quality","Mountain View, CA",other,41,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4006735005
Glean,greenhouse,gleanwork,Principal Product Marketing Manager (Glean Agents),"Mountain View, CA",other,4,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4732997005
Glean,greenhouse,gleanwork,Principal Product Marketing Manager (Glean Agents),"San Francisco, CA",other,4,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4731850005
Glean,greenhouse,gleanwork,"Product Manager, Agent Security & Governance","Mountain View, CA",other,123,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4525297005
Glean,greenhouse,gleanwork,"Product Manager, Agent Security & Governance","San Francisco, CA",other,123,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4694761005
Glean,greenhouse,gleanwork,"Product Manager, AI Quality","Mountain View, CA",other,123,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4694764005
Glean,greenhouse,gleanwork,"Product Manager, AI Quality","San Francisco, CA",other,123,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4525518005
Glean,greenhouse,gleanwork,"Senior Data Scientist, Growth","Mountain View, CA",other,18,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4723427005
Glean,greenhouse,gleanwork,"Senior Data Scientist, Growth","San Francisco, CA",other,18,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4723663005
Glean,greenhouse,gleanwork,"Software Engineer, Agents","Bangalore, India",india,67,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4712442005
Glean,greenhouse,gleanwork,"Software Engineer, Agents Governance","Bangalore, India",india,28,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4712434005
Glean,greenhouse,gleanwork,"Software Engineer, AI/ML Infrastructure","Mountain View, CA",other,12,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4501783005
Glean,greenhouse,gleanwork,"Software Engineer, AI & Security","Mountain View, CA",other,34,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4605446005
Glean,greenhouse,gleanwork,"Software Engineer, Machine Learning","Bangalore, India",india,123,updated_at,https://job-boards.greenhouse.io/gleanwork/jobs/4012745005
Vercel,greenhouse,vercel,"DevRel Engineer, Agentic Infrastructure","Hybrid - San Francisco, New York City, Austin",other,27,updated_at,https://job-boards.greenhouse.io/vercel/jobs/6122437004
Vercel,greenhouse,vercel,"Growth Marketing Manager, Agent Stack ","Hybrid - San Francisco, New York City, Austin",other,27,updated_at,https://job-boards.greenhouse.io/vercel/jobs/6016765004
Vercel,greenhouse,vercel,"Member of the Technical Staff, Internal Agent ",Hybrid - San Francisco,other,10,updated_at,https://job-boards.greenhouse.io/vercel/jobs/6134374004
Vercel,greenhouse,vercel,"Software Engineer, Agent",Hybrid - New York City,other,27,updated_at,https://job-boards.greenhouse.io/vercel/jobs/5704320004
Vercel,greenhouse,vercel,"Software Engineer, AI Gateway",Hybrid - San Francisco,other,5,updated_at,https://job-boards.greenhouse.io/vercel/jobs/5798406004
Vercel,greenhouse,vercel,"Software Engineer, AI SDK","Hybrid - San Francisco, New York City",other,27,updated_at,https://job-boards.greenhouse.io/vercel/jobs/5474915004
Vercel,greenhouse,vercel,"Staff Applied Scientist, Financial Forecasting","Hybrid - San Francisco, New York City",other,21,updated_at,https://job-boards.greenhouse.io/vercel/jobs/5973206004
Postman,greenhouse,postman,"Applied AI Scientist, Small Language Model and AI Training","San Francisco, California, United States",other,5,updated_at,https://job-boards.greenhouse.io/postman/jobs/7452539003
Postman,greenhouse,postman,Head of AI Platform Engineering,"San Francisco, California, United States",other,5,updated_at,https://job-boards.greenhouse.io/postman/jobs/7452531003
Postman,greenhouse,postman,"Member of Technical Staff, AI Agent Development Lead","San Francisco, California, United States",other,5,updated_at,https://job-boards.greenhouse.io/postman/jobs/7452542003
Postman,greenhouse,postman,"Member of Technical Staff, AI Reliability & Monitoring Engineering Lead","San Francisco, California, United States",other,5,updated_at,https://job-boards.greenhouse.io/postman/jobs/7452546003
Meesho,lever,meesho,Data Scientist III,"Bangalore, Karnataka",india,1040,createdAt,https://jobs.lever.co/meesho/489fe662-5d28-4305-953e-91ee21e8538c
Meesho,lever,meesho,"Director – Sales, Meesho AI Services (MAS) | North India",Delhi NCR,india,76,createdAt,https://jobs.lever.co/meesho/122c2edd-ea44-41fd-a06f-ecc79588f6c6
Meesho,lever,meesho,Director Data Science,"Bangalore, Karnataka",india,42,createdAt,https://jobs.lever.co/meesho/64821526-2485-4a76-9198-610ee3938bb1
Meesho,lever,meesho,Engineering Manager – AI Engineering,"Bangalore, Karnataka",india,46,createdAt,https://jobs.lever.co/meesho/a1cc7ad9-a233-4ba6-b53b-e56116f6ac27
Meesho,lever,meesho,"Manager – GTM & Sales Strategy, Meesho AI Services (MAS)","Mumbai, Maharashtra",india,2,createdAt,https://jobs.lever.co/meesho/9401d014-8199-4861-8f65-42fda8160e0c
Meesho,lever,meesho,Principal Data Scientist,"Bangalore, Karnataka",india,750,createdAt,https://jobs.lever.co/meesho/3d5bf582-493f-4298-b7de-e42a7d58a358
Meesho,lever,meesho,Security Architect - AI-Powered Security Engineering,"Bangalore, Karnataka",india,89,createdAt,https://jobs.lever.co/meesho/f2de8c5f-1636-428d-aaea-af1400142975
Observe.AI,greenhouse,observeai,AI Agent Engineer,Bengaluru,india,3,updated_at,https://www.observe.ai/position?gh_jid=5189295008
Observe.AI,greenhouse,observeai,"AI Agent Engineer, Client Facing",Remote-US,remote,3,updated_at,https://www.observe.ai/position?gh_jid=5365898008
Observe.AI,greenhouse,observeai,"AI Agent Engineer, Client Facing","Redwood City, CA (Hybrid)",other,3,updated_at,https://www.observe.ai/position?gh_jid=5254531008
Observe.AI,greenhouse,observeai,"AI Agent Engineer, Client Facing",Canada,target_geo,0,updated_at,https://www.observe.ai/position?gh_jid=5365919008
Observe.AI,greenhouse,observeai,AI Agent Experience Designer,Canada,target_geo,0,updated_at,https://www.observe.ai/position?gh_jid=5389451008
Observe.AI,greenhouse,observeai,Senior Machine Learning Engineer - NLP,Bengaluru,india,3,updated_at,https://www.observe.ai/position?gh_jid=5131980008
